ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
338849,40-64,Male,0-9y,university,upper class,0.551068337,before 2015,1,1,32765,12000.0,sedan,0,0,0,1
338977,40-64,female,20-29y,university,upper class,0.694090774,before 2015,0,1,10238,11000.0,sports car,2,0,5,0
339147,65+,male,30y+,university,upper class,0.654988701,after 2015,1,1,10238,10000.0,sedan,7,0,6,0
339312,65+,female,30y+,high school,middle class,0.335445982,after 2015,0,1,10238,12000.0,sedan,4,1,5,0
339353,16-25,female,0-9y,none,poverty,0.432797701,before 2015,0,0,10238,16000.0,sedan,0,0,0,0
339486,26-39,male,0-9y,none,poverty,0.289631653,after 2015,1,1,10238,,sedan,0,0,0,1
339741,26-39,female,0-9y,high school,upper class,0.604052573,after 2015,1,1,10238,11000.0,sedan,0,0,0,0
339853,40-64,male,20-29y,university,upper class,0.704085651,after 2015,1,1,32765,7000.0,sedan,12,0,5,0
339992,65+,female,10-19y,university,upper class,0.658908564,before 2015,1,1,10238,13000.0,sedan,0,0,1,0
340134,40-64,male,10-19y,high school,upper class,0.584450197,after 2015,1,1,10238,10000.0,sedan,1,0,0,0
340246,26-39,male,10-19y,university,middle class,0.408515526,before 2015,0,1,21217,10000.0,sedan,1,0,2,1
340297,26-39,male,10-19y,university,upper class,0.580344124,before 2015,0,1,32765,,sedan,2,0,1,0
340318,16-25,female,0-9y,high school,working class,0.503972313,before 2015,0,0,10238,18000.0,sedan,0,0,0,1
340581,26-39,female,10-19y,high school,working class,0.343629833,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
340860,65+,male,20-29y,university,upper class,0.742957882,after 2015,1,1,10238,14000.0,sedan,2,2,3,0
340922,65+,female,30y+,high school,upper class,0.545417084,after 2015,1,1,10238,8000.0,sedan,4,0,6,0
340984,26-39,male,10-19y,high school,middle class,0.515748082,after 2015,1,1,10238,11000.0,sedan,1,0,2,0
341066,26-39,male,10-19y,high school,poverty,0.276746828,before 2015,0,0,32765,15000.0,sedan,3,0,0,1
341096,40-64,male,0-9y,none,working class,0.555244663,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
341327,26-39,male,10-19y,high school,upper class,0.58796388,before 2015,1,1,10238,12000.0,sedan,1,0,5,0
341566,16-25,male,0-9y,high school,poverty,0.343087377,before 2015,0,0,92101,17000.0,sedan,0,0,0,1
341683,26-39,female,10-19y,university,upper class,0.52887298,before 2015,0,1,10238,14000.0,sedan,0,0,0,0
341789,40-64,male,20-29y,university,upper class,0.694617586,before 2015,1,1,10238,8000.0,sedan,5,1,2,0
341794,26-39,female,10-19y,high school,upper class,0.795958183,before 2015,1,1,10238,12000.0,sedan,1,0,0,0
341815,26-39,male,0-9y,high school,middle class,0.65954767,before 2015,1,1,10238,,sedan,0,0,0,0
341827,16-25,female,0-9y,none,poverty,0.401184177,before 2015,0,1,32765,11000.0,sedan,0,0,0,0
341868,40-64,male,10-19y,high school,upper class,0.555018213,before 2015,0,1,10238,12000.0,sedan,1,1,1,0
342272,26-39,male,10-19y,university,middle class,0.67591493,after 2015,0,1,32765,9000.0,sports car,3,1,1,0
342282,16-25,male,0-9y,university,working class,0.471124316,before 2015,0,1,10238,,sedan,0,0,0,1
342290,16-25,male,0-9y,university,working class,0.448213616,before 2015,0,0,10238,13000.0,sports car,0,0,0,1
342342,16-25,female,0-9y,high school,working class,0.442568711,before 2015,0,0,32765,16000.0,sedan,0,0,0,1
342418,26-39,female,10-19y,university,middle class,0.65150061,before 2015,0,1,10238,11000.0,sedan,1,0,0,0
342618,40-64,male,0-9y,high school,middle class,0.490817307,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
342723,40-64,male,20-29y,high school,upper class,0.524948463,before 2015,0,0,10238,20000.0,sports car,1,0,1,0
342837,40-64,female,20-29y,high school,upper class,0.806295737,after 2015,1,1,10238,11000.0,sedan,2,0,0,0
342908,65+,female,30y+,high school,working class,,before 2015,0,1,32765,14000.0,sedan,6,4,0,0
342957,40-64,female,0-9y,university,upper class,0.541154359,after 2015,1,1,10238,9000.0,sedan,0,0,0,0
343044,26-39,female,10-19y,university,upper class,0.647739712,before 2015,0,1,32765,9000.0,sedan,1,1,0,1
343102,26-39,female,10-19y,none,poverty,0.376350209,before 2015,1,1,10238,8000.0,sedan,1,0,0,0
343177,40-64,female,20-29y,none,poverty,0.305984174,before 2015,1,1,10238,9000.0,sedan,3,0,2,0
343545,16-25,male,0-9y,university,working class,0.488063398,before 2015,0,1,32765,10000.0,sedan,0,0,0,0
343615,65+,male,30y+,university,upper class,0.535833864,before 2015,1,1,32765,9000.0,sedan,11,1,4,0
343671,65+,male,30y+,university,upper class,0.516006341,after 2015,1,1,32765,10000.0,sedan,7,1,2,0
343880,65+,male,20-29y,university,upper class,0.579957325,before 2015,1,1,10238,11000.0,sedan,3,1,5,0
343971,65+,male,30y+,university,upper class,0.625467394,after 2015,1,1,92101,9000.0,sedan,4,0,2,0
344025,26-39,male,0-9y,high school,middle class,,before 2015,0,1,10238,10000.0,sedan,0,0,0,1
344155,40-64,female,0-9y,high school,upper class,0.693109674,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
344160,65+,female,30y+,university,upper class,0.680530448,after 2015,0,1,10238,14000.0,sedan,3,1,1,0
344228,65+,male,0-9y,university,upper class,0.73799482,after 2015,1,0,10238,17000.0,sedan,0,0,0,0
344420,65+,male,10-19y,high school,upper class,,after 2015,1,1,10238,11000.0,sedan,4,0,0,0
344510,65+,male,30y+,high school,upper class,0.548400663,before 2015,1,1,10238,13000.0,sedan,5,1,4,0
344650,26-39,female,10-19y,high school,middle class,0.345357238,after 2015,1,0,10238,15000.0,sedan,0,0,1,0
344660,26-39,male,10-19y,university,middle class,0.502144711,before 2015,0,0,32765,13000.0,sedan,4,0,3,1
344689,65+,male,10-19y,university,upper class,0.78406835,before 2015,1,1,10238,8000.0,sedan,2,0,2,0
344762,26-39,male,10-19y,high school,middle class,0.43188167,before 2015,0,0,10238,15000.0,sedan,0,0,1,1
344794,40-64,female,20-29y,university,upper class,0.620408689,before 2015,1,1,10238,9000.0,sedan,1,0,2,0
344827,40-64,male,20-29y,none,middle class,0.45961706,after 2015,1,1,10238,10000.0,sedan,3,1,3,0
344845,26-39,female,0-9y,high school,middle class,0.574937095,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
345209,40-64,female,20-29y,high school,upper class,0.630339178,after 2015,1,1,32765,5000.0,sedan,0,1,1,0
345254,65+,male,0-9y,university,upper class,0.800004407,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
345279,40-64,male,20-29y,none,working class,,before 2015,1,1,10238,9000.0,sedan,0,1,2,0
345510,65+,female,30y+,university,upper class,,before 2015,0,0,32765,12000.0,sedan,1,0,2,0
345626,26-39,male,10-19y,high school,poverty,0.293944271,before 2015,0,0,10238,15000.0,sedan,0,0,1,1
345779,40-64,female,20-29y,none,middle class,,before 2015,1,1,10238,,sedan,2,0,2,0
345853,26-39,male,10-19y,none,working class,0.468718342,after 2015,1,0,10238,,sedan,1,0,1,0
345883,40-64,female,20-29y,high school,middle class,0.424989474,after 2015,1,1,92101,13000.0,sedan,4,0,2,0
345979,65+,male,30y+,university,upper class,0.567420446,after 2015,1,1,10238,9000.0,sedan,5,1,7,0
346059,26-39,MALE,10-19y,university,middle class,0.607396326,before 2015,1,0,92101,13000.0,sedan,1,0,1,1
346076,16-25,female,0-9y,university,middle class,0.540616132,before 2015,0,1,10238,12000.0,sedan,0,0,0,1
346384,40-64,female,20-29y,university,upper class,0.530762279,before 2015,1,1,32765,7000.0,sedan,4,2,1,0
346585,26-39,female,10-19y,high school,upper class,0.635084035,before 2015,1,0,10238,17000.0,sedan,0,1,0,0
346658,16-25,female,0-9y,high school,middle class,0.499862681,before 2015,0,1,10238,14000.0,sedan,0,0,0,0
346737,16-25,female,0-9y,university,working class,0.605370052,before 2015,1,0,10238,11000.0,sedan,0,0,0,1
347235,16-25,female,0-9y,high school,poverty,0.169406553,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
347529,26-39,male,10-19y,high school,poverty,0.426888913,before 2015,0,1,32765,9000.0,sedan,4,0,0,0
347548,40-64,male,10-19y,university,upper class,0.649539915,after 2015,0,0,10238,,sedan,1,0,0,0
347593,26-39,male,10-19y,university,upper class,,after 2015,1,1,10238,13000.0,sedan,2,1,1,0
347626,16-25,male,0-9y,high school,middle class,0.337401159,before 2015,0,0,10238,17000.0,sedan,0,0,0,0
347653,40-64,male,20-29y,university,upper class,0.466903554,after 2015,0,1,32765,11000.0,sedan,5,3,3,0
347755,65+,male,0-9y,university,upper class,0.681442242,after 2015,1,1,10238,9000.0,sedan,0,0,0,0
347806,40-64,female,10-19y,high school,upper class,0.698085096,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
347835,40-64,female,20-29y,none,upper class,0.635654978,after 2015,1,0,32765,8000.0,sedan,2,0,0,0
347978,65+,female,20-29y,high school,upper class,0.717124715,after 2015,1,1,92101,9000.0,sedan,1,1,0,0
348146,26-39,female,10-19y,none,poverty,0.256591275,before 2015,0,0,10238,12000.0,sedan,0,0,2,1
348325,16-25,female,0-9y,high school,middle class,0.548969509,after 2015,0,1,21217,11000.0,sedan,0,0,0,1
348341,65+,male,10-19y,university,upper class,0.716812532,before 2015,1,1,10238,12000.0,sedan,0,0,0,0
348388,26-39,male,10-19y,university,middle class,0.541867282,before 2015,1,0,32765,6000.0,sedan,3,2,1,0
348406,65+,female,30y+,university,upper class,0.652187063,before 2015,1,1,10238,7000.0,sedan,5,1,0,0
348410,26-39,male,10-19y,university,middle class,0.53105011,after 2015,0,1,10238,15000.0,sedan,2,0,0,0
348519,65+,male,20-29y,high school,upper class,0.513636809,before 2015,1,1,10238,10000.0,sports car,5,1,3,0
348690,65+,FEMALE,30y+,high school,upper class,,after 2015,1,1,92101,6000.0,sedan,3,3,2,0
348902,26-39,female,10-19y,high school,upper class,0.679679521,before 2015,1,1,32765,8000.0,sedan,1,1,0,0
348914,65+,male,30y+,university,upper class,0.611025805,before 2015,1,1,32765,11000.0,sedan,9,2,0,0
349170,16-25,female,0-9y,none,poverty,0.494878343,before 2015,1,1,10238,3000.0,sedan,0,0,0,1
349216,65+,male,30y+,university,upper class,0.494500358,after 2015,0,1,32765,12000.0,sedan,13,2,3,0
349332,26-39,female,0-9y,none,poverty,0.410695697,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
349447,65+,male,30y+,university,upper class,0.49772412,after 2015,1,1,10238,9000.0,sedan,1,1,4,0
349537,26-39,female,10-19y,none,working class,0.386260275,before 2015,1,1,10238,10000.0,sedan,1,0,2,0
349674,26-39,FEMALE,10-19y,university,upper class,0.693537002,before 2015,1,1,32765,7000.0,sports car,1,0,0,0
349741,16-25,female,0-9y,high school,working class,,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
349753,16-25,female,0-9y,none,poverty,0.388239268,before 2015,0,1,32765,,sedan,0,0,0,0
349786,40-64,female,20-29y,high school,upper class,0.631235964,after 2015,1,1,10238,10000.0,sedan,1,1,2,0
349830,40-64,male,0-9y,university,upper class,0.518380567,after 2015,1,0,32765,12000.0,sedan,0,0,0,0
349851,26-39,male,10-19y,university,middle class,0.403873867,after 2015,0,1,10238,15000.0,sedan,1,0,0,0
349991,40-64,female,20-29y,high school,middle class,0.535042776,before 2015,1,1,10238,,sedan,0,0,7,0
350213,16-25,female,0-9y,high school,working class,0.376212853,after 2015,0,0,32765,15000.0,sedan,0,0,0,0
350328,65+,male,0-9y,high school,upper class,0.646127466,after 2015,0,1,32765,,sedan,0,0,0,1
350437,40-64,female,10-19y,none,poverty,0.320404901,before 2015,0,1,10238,13000.0,sedan,1,0,0,0
350475,26-39,male,10-19y,university,upper class,0.474087098,before 2015,0,1,32765,11000.0,sedan,2,0,1,1
350540,65+,female,30y+,university,upper class,0.519763117,before 2015,1,1,32765,,sedan,5,1,0,0
350712,65+,female,20-29y,university,upper class,,before 2015,1,1,32765,,sedan,8,0,0,0
351071,40-64,male,20-29y,university,middle class,0.394733086,after 2015,0,1,10238,10000.0,sedan,3,1,3,0
351086,65+,female,10-19y,high school,middle class,0.401791817,before 2015,0,1,10238,11000.0,sedan,1,0,1,0
351203,40-64,male,20-29y,high school,middle class,0.596363521,before 2015,0,1,10238,17000.0,sedan,0,0,5,0
351356,65+,male,0-9y,university,upper class,,before 2015,0,1,32765,11000.0,sedan,0,0,0,1
351587,26-39,female,10-19y,none,poverty,0.289299951,before 2015,0,1,10238,12000.0,sedan,2,1,1,0
351637,26-39,male,10-19y,high school,working class,0.447709013,after 2015,0,1,32765,,sedan,0,1,1,0
351757,26-39,female,10-19y,none,working class,0.62863315,before 2015,1,1,21217,9000.0,sedan,0,1,2,1
351854,26-39,male,10-19y,high school,upper class,0.549204268,after 2015,0,1,10238,14000.0,sedan,0,0,3,0
351926,26-39,female,10-19y,none,middle class,0.491286871,after 2015,1,1,32765,8000.0,sedan,4,0,1,0
352099,26-39,male,10-19y,none,middle class,0.504246929,before 2015,0,1,10238,13000.0,sedan,0,0,1,0
352107,26-39,male,0-9y,high school,poverty,0.349790091,before 2015,0,1,32765,10000.0,sedan,0,0,0,1
352133,65+,male,30y+,university,upper class,0.646019746,after 2015,1,1,10238,10000.0,sedan,6,1,9,0
352278,16-25,female,0-9y,none,poverty,0.444005462,before 2015,1,0,10238,16000.0,sedan,0,0,0,1
352297,40-64,female,20-29y,high school,middle class,,before 2015,0,1,32765,11000.0,sedan,6,0,2,0
352305,26-39,male,10-19y,university,middle class,0.428984582,after 2015,1,1,10238,8000.0,sedan,1,3,1,0
352448,40-64,female,20-29y,high school,working class,0.634627506,before 2015,1,1,10238,10000.0,sedan,3,0,2,0
352454,26-39,female,10-19y,high school,upper class,0.469489286,before 2015,0,0,10238,14000.0,sedan,0,0,0,0
352554,26-39,male,10-19y,university,upper class,,after 2015,0,0,10238,12000.0,sedan,1,0,1,0
352678,16-25,male,0-9y,university,middle class,0.478285072,before 2015,1,0,10238,15000.0,sedan,0,0,0,0
352690,16-25,male,0-9y,university,middle class,0.43508499,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
352738,26-39,female,10-19y,high school,upper class,0.62346404,before 2015,1,1,32765,7000.0,sedan,1,0,2,0
352741,26-39,female,10-19y,high school,middle class,0.463781538,before 2015,0,1,10238,12000.0,sedan,0,0,2,0
352772,26-39,female,10-19y,none,middle class,0.633121878,before 2015,0,0,10238,15000.0,sedan,1,0,0,1
352818,40-64,female,10-19y,university,upper class,0.629118369,after 2015,0,1,32765,15000.0,sports car,0,0,0,1
353086,40-64,male,20-29y,high school,poverty,0.207432546,before 2015,0,0,10238,16000.0,sedan,2,1,0,0
353313,26-39,female,0-9y,university,upper class,,before 2015,1,1,32765,,sedan,0,0,0,0
353598,26-39,female,10-19y,high school,middle class,,before 2015,0,1,10238,11000.0,sedan,1,0,2,0
353690,65+,female,30y+,high school,upper class,0.784918224,before 2015,0,0,10238,18000.0,sedan,0,0,2,0
353731,40-64,male,20-29y,none,middle class,0.36374369,before 2015,1,1,10238,11000.0,sedan,4,1,3,0
354073,65+,female,0-9y,university,upper class,0.778362762,before 2015,1,1,32765,9000.0,sports car,0,0,0,1
354117,16-25,male,0-9y,high school,middle class,0.56929906,before 2015,0,1,10238,16000.0,sedan,0,0,0,0
354302,26-39,female,10-19y,none,working class,0.686794998,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
354483,65+,female,30y+,high school,upper class,0.649728681,before 2015,1,1,10238,9000.0,sedan,3,0,3,0
354598,26-39,male,10-19y,none,working class,0.387063436,before 2015,0,0,10238,14000.0,sedan,0,0,1,0
354689,16-25,female,0-9y,high school,working class,0.414584739,after 2015,0,0,10238,12000.0,sedan,0,0,0,1
354775,40-64,male,20-29y,high school,upper class,0.609791343,after 2015,1,1,10238,12000.0,sedan,3,0,2,0
354854,16-25,male,0-9y,none,poverty,0.309790447,before 2015,0,0,32765,10000.0,sedan,0,0,0,1
355019,26-39,male,10-19y,university,upper class,0.595437178,after 2015,0,1,10238,9000.0,sedan,3,1,2,0
355257,65+,Female,0-9y,university,upper class,0.534248147,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
355304,40-64,MALE,20-29y,university,upper class,0.545855471,before 2015,1,1,32765,,sedan,12,2,0,0
355326,65+,female,20-29y,high school,upper class,0.717278365,after 2015,1,0,10238,13000.0,sedan,2,0,0,0
355449,26-39,female,10-19y,university,upper class,0.645399226,after 2015,1,1,10238,10000.0,sedan,1,0,1,0
355897,40-64,female,10-19y,high school,upper class,0.738397964,after 2015,0,1,10238,11000.0,sedan,1,0,2,0
355929,26-39,Male,10-19y,high school,working class,0.475527688,after 2015,0,0,10238,17000.0,sedan,0,0,1,0
356154,26-39,Female,10-19y,high school,middle class,0.605075623,before 2015,1,0,10238,,sedan,3,0,2,0
356221,26-39,female,0-9y,high school,working class,0.316954986,before 2015,1,1,32765,5000.0,sedan,0,0,0,1
356287,16-25,female,0-9y,high school,poverty,,before 2015,0,0,10238,14000.0,sedan,0,0,0,0
356599,40-64,female,0-9y,high school,upper class,0.753201898,after 2015,1,1,10238,,sedan,0,0,0,0
356763,65+,female,10-19y,university,upper class,,after 2015,1,1,10238,,sports car,0,0,2,0
356868,40-64,male,10-19y,university,upper class,0.581129683,after 2015,1,1,10238,9000.0,sedan,5,0,1,0
357194,16-25,female,0-9y,high school,poverty,0.596151152,before 2015,0,0,10238,11000.0,sedan,0,0,0,1
357428,40-64,female,10-19y,university,upper class,0.61615646,after 2015,1,1,10238,8000.0,sports car,1,0,0,0
357529,26-39,female,0-9y,university,middle class,0.357055975,before 2015,1,1,92101,9000.0,sedan,0,0,0,0
357589,16-25,female,0-9y,high school,working class,0.496045832,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
357745,65+,male,30y+,university,upper class,,before 2015,0,1,32765,,sedan,5,2,2,0
357834,26-39,male,10-19y,university,middle class,0.455952583,after 2015,1,0,10238,13000.0,sedan,1,1,1,1
357892,16-25,male,0-9y,high school,poverty,0.37185298,before 2015,1,0,32765,11000.0,sports car,0,0,0,1
357938,65+,female,30y+,university,upper class,0.708114388,after 2015,1,1,10238,9000.0,sedan,2,0,1,0
357983,65+,male,30y+,university,upper class,0.718067956,before 2015,1,1,10238,12000.0,sedan,4,1,5,0
358078,16-25,male,0-9y,high school,working class,0.422074044,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
358131,40-64,female,10-19y,high school,middle class,0.480116191,before 2015,1,0,10238,14000.0,sedan,0,1,1,0
358231,26-39,female,10-19y,high school,poverty,0.421776116,before 2015,1,1,10238,11000.0,sedan,0,0,2,0
358555,65+,male,30y+,high school,upper class,0.559654761,after 2015,1,1,10238,,sedan,1,2,2,0
358584,26-39,female,10-19y,none,poverty,0.322394591,before 2015,0,0,10238,16000.0,sedan,0,0,1,0
358754,16-25,female,0-9y,none,poverty,0.43687826,before 2015,0,0,32765,8000.0,sedan,0,0,0,1
358849,65+,male,20-29y,university,upper class,0.493782311,before 2015,1,1,32765,10000.0,sedan,4,1,0,0
358868,65+,Male,10-19y,university,upper class,0.679741714,before 2015,1,1,92101,,sedan,2,0,1,0
359057,65+,male,20-29y,none,upper class,0.515566697,before 2015,1,1,10238,11000.0,sedan,6,0,3,0
359123,40-64,male,20-29y,university,upper class,0.687074857,after 2015,1,1,10238,11000.0,sports car,1,0,4,0
359219,65+,male,0-9y,high school,upper class,0.570293011,after 2015,1,0,10238,15000.0,sedan,0,0,0,0
359226,40-64,male,20-29y,high school,middle class,0.589878461,before 2015,0,1,10238,13000.0,sedan,1,0,3,0
359298,40-64,female,20-29y,university,upper class,,before 2015,0,1,10238,11000.0,sedan,3,0,3,0
359367,26-39,male,10-19y,university,middle class,0.541790522,before 2015,1,1,10238,9000.0,sedan,1,0,1,0
359552,40-64,male,0-9y,university,upper class,0.662263092,after 2015,1,1,92101,10000.0,sedan,0,0,0,0
359584,16-25,female,0-9y,high school,poverty,0.478517181,before 2015,0,0,32765,,sedan,0,0,0,1
359707,16-25,male,0-9y,university,middle class,0.527911797,before 2015,1,1,10238,12000.0,sedan,0,0,0,0
